date,latitude,longitude,altitude_m,ndvi,albedo,cloud_cover_pct,humidity_pct,insolation_wm2,day_of_year,month,year,lst_celsius
2022-03-03,-17.8053,-83.3176,207.5,0.7263,0.0688,7.65,76.2,358.6,62,3,2022,40.259
2022-03-04,-47.8295,-143.6479,69.4,0.7591,0.1661,29.58,75.7,312.01,63,3,2022,23.871
2022-03-05,-1.6954,-119.7032,888.4,0.839,0.05,19.93,70.33,380.68,64,3,2022,40.962
2022-03-06,-29.1868,-126.9808,20.2,0.752,0.1738,35.71,58.96,345.21,65,3,2022,31.136
2022-03-07,-25.8153,170.3076,114.8,0.7636,0.1711,19.71,64.61,334.22,66,3,2022,42.428
2022-03-08,-23.1252,93.3453,566.1,0.7804,0.1403,47.21,82.99,323.1,67,3,2022,29.019
2022-03-09,36.3631,168.3941,18.5,0.7051,0.0827,19.45,49.22,327.5,68,3,2022,32.199
2022-03-10,4.6994,-21.6934,80.0,0.6853,0.1804,28.71,71.1,338.87,69,3,2022,45.825
2022-03-11,-22.6431,-79.7873,277.4,0.5968,0.2226,38.49,79.5,350.17,70,3,2022,34.482
2022-03-12,13.2401,107.3856,106.8,0.7097,0.1202,51.5,71.66,303.35,71,3,2022,40.869
2022-03-13,25.9381,-62.5486,266.9,0.8208,0.148,14.59,68.36,364.88,72,3,2022,35.222
2022-03-14,-27.2851,-72.222,397.2,0.7038,0.1333,34.03,69.41,332.1,73,3,2022,33.589
2022-03-15,-10.3741,-96.2978,680.5,0.7614,0.1355,36.15,61.49,318.66,74,3,2022,39.718
2022-03-16,-45.3737,-133.3156,510.8,0.8052,0.1428,24.12,68.75,336.45,75,3,2022,24.562
2022-03-17,-38.2621,-87.6733,223.7,0.8202,0.1346,30.29,66.22,331.52,76,3,2022,30.898
2022-03-18,21.7341,-52.0849,220.7,0.6759,0.1602,8.07,81.29,335.41,77,3,2022,39.468
2022-03-19,-38.2274,62.6379,504.1,0.8704,0.2525,78.43,84.08,254.2,78,3,2022,22.977
2022-03-20,3.0196,-157.4767,809.0,0.9059,0.05,64.57,64.65,285.8,79,3,2022,41.574
2022-03-21,25.0856,-104.2175,350.5,0.6719,0.1115,28.43,54.32,363.86,80,3,2022,39.291
2022-03-22,-47.1748,111.2485,112.3,0.6809,0.0906,27.38,66.69,281.19,81,3,2022,28.587
2022-03-23,8.0775,-127.1081,97.1,0.9143,0.183,15.68,74.99,366.92,82,3,2022,49.501
2022-03-24,-29.2125,-56.6477,278.1,0.7695,0.091,32.49,76.27,338.77,83,3,2022,29.233
2022-03-25,55.5512,131.2772,566.5,0.5322,0.0937,48.71,52.07,262.54,84,3,2022,21.108
2022-03-26,-1.9745,-124.2269,531.2,0.6582,0.1329,42.55,57.5,350.91,85,3,2022,46.211
2022-03-27,36.7191,-150.2147,530.9,0.754,0.2175,38.89,72.22,281.29,86,3,2022,24.646
2022-03-28,6.0272,-5.5663,248.5,0.6823,0.1344,27.46,79.31,390.81,87,3,2022,44.967
2022-03-29,-54.7905,-71.129,862.8,0.7158,0.1739,21.56,55.16,314.58,88,3,2022,22.288
2022-03-30,15.9782,22.827,106.4,0.7991,0.1264,34.35,61.06,369.82,89,3,2022,40.117
2022-03-31,54.1684,109.3698,682.1,0.9047,0.233,56.13,100.0,271.09,90,3,2022,16.655
2022-04-01,12.1934,-130.6265,284.5,0.7687,0.0597,16.5,78.94,371.63,91,4,2022,44.886
2022-04-02,38.3027,29.0517,56.7,0.8857,0.1267,67.33,74.19,241.02,92,4,2022,25.578
2022-04-03,46.1048,1.9832,537.0,0.9121,0.1234,72.43,78.88,234.06,93,4,2022,20.928
2022-04-04,-32.6304,-128.1316,463.9,0.9273,0.0654,2.8,70.34,403.85,94,4,2022,35.784
2022-04-05,-34.5546,44.6395,442.8,0.8102,0.1103,25.2,78.23,363.32,95,4,2022,28.989
2022-04-06,13.3177,-81.4894,332.5,0.6,0.1599,16.54,68.61,358.52,96,4,2022,38.67
2022-04-07,-10.6766,-4.3796,284.8,0.8429,0.1316,15.7,73.5,317.14,97,4,2022,42.459
2022-04-08,40.7834,-150.382,1255.3,0.8786,0.1694,30.81,57.61,312.74,98,4,2022,25.736
2022-04-09,48.0028,-14.5497,773.7,0.7562,0.1578,46.21,49.04,274.86,99,4,2022,23.786
2022-04-10,-17.5894,-69.6732,589.1,0.9664,0.1348,43.66,89.87,321.71,100,4,2022,33.59
2022-04-11,-31.5755,116.0572,344.7,0.867,0.0839,60.99,62.75,296.0,101,4,2022,33.343
2022-04-12,33.6631,-159.4877,702.9,0.835,0.1118,30.09,52.56,346.18,102,4,2022,29.231
2022-04-13,-27.0233,-29.3014,507.2,0.8917,0.1287,0.54,68.1,401.28,103,4,2022,32.629
2022-04-14,38.7137,-14.9647,310.5,0.8042,0.1496,35.23,61.81,321.73,104,4,2022,28.585
2022-04-15,-9.1514,81.0022,178.6,0.5412,0.122,60.82,67.63,268.8,105,4,2022,42.727
2022-04-16,20.106,26.7435,267.6,0.7345,0.1067,58.58,77.55,293.92,106,4,2022,36.832
2022-04-17,-48.5358,60.1964,968.2,0.8751,0.1354,46.73,72.93,323.52,107,4,2022,20.02
2022-04-18,14.8631,99.7377,384.2,0.7036,0.2688,53.19,76.46,319.72,108,4,2022,34.997
2022-04-19,-5.7879,130.3931,104.6,0.7634,0.153,33.06,70.64,353.57,109,4,2022,43.972
2022-04-20,10.393,-67.0048,937.1,0.6785,0.1307,0.0,60.01,400.95,110,4,2022,41.059
2022-04-21,-39.8383,13.6882,307.7,0.9381,0.1297,28.11,78.23,328.06,111,4,2022,25.926
2022-04-22,28.4248,122.4389,175.6,0.9373,0.1038,33.32,58.53,280.13,112,4,2022,34.386
2022-04-23,43.5356,176.2024,280.0,0.6635,0.1422,46.38,74.77,280.65,113,4,2022,23.599
2022-04-24,-33.9912,140.227,118.4,0.7751,0.1496,45.02,59.15,301.4,114,4,2022,28.077
2022-04-25,-48.5143,-46.2718,489.4,0.6736,0.0647,17.47,86.54,344.72,115,4,2022,20.528
2022-04-26,-57.1634,-109.7401,416.4,0.7891,0.0974,6.41,65.49,319.06,116,4,2022,22.283
2022-04-27,17.0366,-3.8187,683.1,0.8178,0.0885,0.0,64.26,353.6,117,4,2022,38.804
2022-04-28,12.8513,86.9909,16.4,0.8476,0.1293,82.6,69.01,273.38,118,4,2022,37.914
2022-04-29,5.6037,-2.6751,313.6,0.7993,0.1054,24.06,64.98,338.81,119,4,2022,41.975
2022-04-30,-32.1663,-6.0549,246.0,1.0,0.2121,31.7,99.05,297.51,120,4,2022,32.976
2022-05-01,-13.0913,121.763,580.6,0.6563,0.05,35.18,73.82,317.33,121,5,2022,35.138
2022-05-02,11.3372,-49.8946,507.5,0.5861,0.0854,39.28,48.62,338.99,122,5,2022,40.491
2022-05-03,-0.388,129.5261,498.3,0.7172,0.1977,57.58,81.91,327.94,123,5,2022,39.534
2022-05-04,58.5343,-33.5503,300.6,0.5492,0.1903,16.55,78.41,307.1,124,5,2022,16.997
2022-05-05,-43.6272,-61.8361,465.9,0.5742,0.2034,16.48,61.68,337.63,125,5,2022,25.476
2022-05-06,23.4173,-16.5636,941.7,0.6398,0.2387,59.47,61.74,296.01,126,5,2022,24.301
2022-05-07,-11.4817,94.4809,186.0,0.651,0.0952,58.84,70.08,297.34,127,5,2022,38.089
2022-05-08,-8.616,-134.6393,355.5,0.6456,0.1253,23.04,87.31,363.4,128,5,2022,42.371
2022-05-09,26.1117,-109.2891,134.5,0.7807,0.129,7.0,65.64,312.15,129,5,2022,39.543
2022-05-10,23.0923,162.5201,47.3,0.6773,0.05,17.59,74.3,349.1,130,5,2022,36.019
2022-05-11,58.9507,-116.823,339.1,0.6664,0.1745,19.75,63.96,268.17,131,5,2022,16.888
2022-05-12,-44.5927,24.3818,741.6,0.7901,0.2123,53.14,50.35,287.81,132,5,2022,26.259
2022-05-13,-47.5068,28.5532,197.5,0.617,0.2007,66.05,91.29,236.82,133,5,2022,19.931
2022-05-14,26.9207,-3.7352,205.6,0.6854,0.1817,4.97,58.81,359.68,134,5,2022,32.62
2022-05-15,9.4064,52.1083,137.2,0.7544,0.1231,38.91,75.23,289.59,135,5,2022,37.521
2022-05-16,-27.1007,-97.2624,86.1,0.5105,0.1212,11.45,51.51,367.92,136,5,2022,36.905
2022-05-17,-50.4697,18.9584,418.0,0.4372,0.246,46.45,58.48,274.35,137,5,2022,14.26
2022-05-18,-49.721,-46.0176,298.9,0.7076,0.1578,23.43,73.89,308.15,138,5,2022,22.896
2022-05-19,47.3029,58.2002,812.4,0.7216,0.1953,55.17,54.0,236.52,139,5,2022,17.572
2022-05-20,-36.9759,-129.1595,33.8,0.8871,0.178,30.61,83.1,288.63,140,5,2022,27.846
2022-05-21,-21.1954,25.5159,588.8,0.706,0.2313,35.07,62.6,317.7,141,5,2022,30.051
2022-05-22,-32.8012,-113.3027,208.0,0.759,0.2175,35.64,83.66,286.24,142,5,2022,24.215
2022-05-23,-17.4004,-79.6885,567.5,0.6649,0.0951,26.82,78.4,335.12,143,5,2022,36.164
2022-05-24,-51.6691,-101.2645,568.8,0.6767,0.1333,15.59,59.14,258.6,144,5,2022,17.013
2022-05-25,2.2872,-114.1784,453.7,0.8475,0.1886,45.77,70.91,291.73,145,5,2022,37.811
2022-05-26,-51.8865,117.2559,97.8,0.4261,0.1922,81.13,68.89,237.81,146,5,2022,13.738
2022-05-27,36.0428,-77.1453,399.8,0.6948,0.1575,34.49,74.09,302.57,147,5,2022,24.081
2022-05-28,-31.9546,153.7646,173.2,0.8667,0.2294,3.56,74.88,347.33,148,5,2022,26.492
2022-05-29,4.8014,169.1735,198.9,0.6919,0.1777,67.44,72.76,304.14,149,5,2022,35.42
2022-05-30,45.6095,25.6538,711.8,0.7947,0.1968,60.58,62.78,192.8,150,5,2022,13.506
2022-05-31,18.1053,-128.5196,618.7,0.5874,0.2152,54.45,63.62,260.2,151,5,2022,29.993
2022-06-01,3.9549,-45.1626,306.1,0.6474,0.156,44.38,81.34,287.85,152,6,2022,34.007
2022-06-02,-21.0799,107.1836,89.9,0.643,0.2601,82.78,77.97,247.11,153,6,2022,22.129
2022-06-03,-20.0398,-47.7393,558.2,0.414,0.144,38.38,66.92,313.72,154,6,2022,22.968
2022-06-04,20.3384,-148.6738,307.8,0.5142,0.2185,49.83,72.9,260.43,155,6,2022,23.452
2022-06-05,59.2967,20.4426,628.1,0.474,0.2878,76.9,58.52,209.84,156,6,2022,9.178
2022-06-06,19.4207,124.2435,613.1,0.7045,0.1208,59.78,68.08,253.17,157,6,2022,26.895
2022-06-07,6.934,106.5335,290.3,0.7098,0.1716,35.59,58.99,325.9,158,6,2022,38.126
2022-06-08,27.6781,-116.9557,781.0,0.6396,0.2546,17.56,73.76,295.68,159,6,2022,23.999
2022-06-09,-4.1753,62.1953,138.1,0.696,0.2511,63.54,44.02,255.41,160,6,2022,36.83
2022-06-10,-52.7829,-100.6185,970.7,0.5531,0.2084,21.47,55.63,269.85,161,6,2022,10.462
2022-06-11,7.4756,-101.4453,411.6,0.7236,0.1616,1.7,79.71,368.77,162,6,2022,38.585
2022-06-12,54.915,134.6658,416.6,0.5577,0.2692,29.76,51.27,252.29,163,6,2022,12.204
2022-06-13,-38.9636,-90.1192,376.3,0.578,0.2724,8.88,69.91,312.51,164,6,2022,23.095
2022-06-14,22.8006,-85.231,91.4,0.5552,0.1505,32.19,62.93,301.64,165,6,2022,30.03
2022-06-15,-35.888,-179.7648,1402.1,0.6341,0.1555,63.62,47.96,243.37,166,6,2022,12.089
2022-06-16,4.2993,133.4409,177.8,0.5373,0.2215,68.27,77.54,259.98,167,6,2022,30.394
2022-06-17,-48.3988,105.3341,592.4,0.6387,0.2567,75.15,65.87,203.69,168,6,2022,7.259
2022-06-18,-5.9555,45.8384,39.7,0.4559,0.2004,53.14,48.18,253.85,169,6,2022,37.144
2022-06-19,30.7396,90.0957,536.1,0.4407,0.2562,33.87,51.01,270.56,170,6,2022,19.222
2022-06-20,-18.2914,-125.2625,231.9,0.6233,0.1862,16.84,78.74,310.61,171,6,2022,26.172
2022-06-21,19.7894,-15.0035,193.8,0.5398,0.1186,30.94,72.38,291.98,172,6,2022,27.969
2022-06-22,35.454,-53.561,140.0,0.4855,0.2087,16.45,85.09,293.54,173,6,2022,18.738
2022-06-23,51.2613,-146.2405,254.1,0.5959,0.2393,29.71,84.93,259.7,174,6,2022,10.867
2022-06-24,-31.843,-4.993,405.7,0.4635,0.2195,44.88,59.76,224.38,175,6,2022,22.702
2022-06-25,-12.0821,151.4663,240.0,0.5119,0.1754,62.35,91.67,251.5,176,6,2022,27.52
2022-06-26,-41.7101,-165.5787,205.6,0.6436,0.1484,30.85,70.03,268.75,177,6,2022,16.415
2022-06-27,59.098,-75.0741,494.5,0.6291,0.2182,0.0,55.54,311.62,178,6,2022,5.779
2022-06-28,51.2401,-105.2853,479.7,0.6385,0.289,13.46,59.24,279.69,179,6,2022,9.503
2022-06-29,4.7949,-94.2672,520.1,0.485,0.3061,20.71,39.33,262.28,180,6,2022,33.049
2022-06-30,41.044,147.0364,595.7,0.6069,0.3062,69.22,79.27,197.14,181,6,2022,5.385
2022-07-01,2.515,-11.4951,502.8,0.4082,0.2076,27.5,76.57,280.49,182,7,2022,34.704
2022-07-02,14.8303,-12.1322,277.0,0.404,0.1933,43.48,53.77,271.66,183,7,2022,25.982
2022-07-03,-49.3051,93.8072,258.2,0.2231,0.2771,64.31,58.31,159.88,184,7,2022,5.806
2022-07-04,30.6325,-124.3828,16.8,0.6411,0.287,24.15,73.53,276.49,185,7,2022,18.215
2022-07-05,-44.6744,-4.5845,194.9,0.3673,0.2762,52.36,54.82,231.97,186,7,2022,11.668
2022-07-06,39.1281,-25.2053,338.4,0.4424,0.158,21.57,46.22,258.22,187,7,2022,12.904
2022-07-07,33.8434,34.8878,4.4,0.3643,0.2182,42.81,65.12,243.82,188,7,2022,21.728
2022-07-08,25.0494,179.8408,560.9,0.5273,0.2634,39.88,58.92,238.15,189,7,2022,21.034
2022-07-09,-55.6608,97.0016,870.9,0.3809,0.2851,50.25,50.67,196.99,190,7,2022,2.982
2022-07-10,-23.6246,-36.7683,132.2,0.3181,0.3081,35.65,66.61,247.21,191,7,2022,15.401
2022-07-11,-28.4265,117.9191,602.6,0.4839,0.2784,46.97,74.94,220.69,192,7,2022,13.643
2022-07-12,-16.7836,-118.545,465.6,0.2991,0.292,25.83,55.97,283.99,193,7,2022,24.502
2022-07-13,-49.4829,-169.0331,563.8,0.3229,0.2732,34.69,59.71,222.51,194,7,2022,6.063
2022-07-14,52.4349,-106.3986,21.6,0.1869,0.3036,24.04,70.68,231.95,195,7,2022,2.673
2022-07-15,6.4563,-57.4518,422.9,0.2886,0.2996,16.25,64.97,318.52,196,7,2022,24.321
2022-07-16,-23.3371,3.8091,200.9,0.4362,0.287,36.24,59.57,266.86,197,7,2022,17.85
2022-07-17,-12.3622,41.4465,828.2,0.2228,0.2749,54.68,53.0,184.86,198,7,2022,15.853
2022-07-18,-6.3357,147.8181,49.8,0.2679,0.2955,53.68,70.09,208.0,199,7,2022,27.459
2022-07-19,12.0713,3.5474,551.0,0.4092,0.3174,41.17,48.64,244.83,200,7,2022,16.475
2022-07-20,1.8815,0.4592,188.2,0.3523,0.31,65.74,76.86,209.52,201,7,2022,25.245
2022-07-21,50.327,-161.9125,236.7,0.5649,0.3004,18.93,82.06,224.01,202,7,2022,1.37
2022-07-22,-0.3644,-167.4318,226.5,0.5804,0.3686,34.68,60.98,270.39,203,7,2022,25.675
2022-07-23,59.059,18.4176,38.3,0.2568,0.291,22.71,66.5,257.13,204,7,2022,-3.459
2022-07-24,42.171,-22.2557,294.4,0.4172,0.2593,38.01,70.35,237.34,205,7,2022,5.752
2022-07-25,-34.9787,122.1049,274.9,0.4395,0.3423,40.21,59.21,254.22,206,7,2022,14.547
2022-07-26,51.6714,-122.1553,396.5,0.2801,0.2196,18.89,64.47,258.28,207,7,2022,3.895
2022-07-27,-46.036,-171.0102,333.8,0.193,0.24,31.29,60.49,242.08,208,7,2022,1.821
2022-07-28,38.094,-18.346,619.2,0.346,0.3185,37.92,42.95,257.43,209,7,2022,10.475
2022-07-29,-14.3252,-94.5077,669.4,0.3435,0.3418,11.77,61.42,294.07,210,7,2022,21.403
2022-07-30,45.3569,-162.1388,120.2,0.286,0.2372,24.94,52.91,223.75,211,7,2022,7.251
2022-07-31,44.1668,80.8554,647.5,0.3707,0.2829,81.28,67.09,168.49,212,7,2022,4.548
2022-08-01,36.711,-139.8265,174.5,0.2554,0.2797,31.37,55.78,219.78,213,8,2022,11.149
2022-08-02,34.8037,38.995,535.1,0.2127,0.289,44.17,54.61,223.76,214,8,2022,8.546
2022-08-03,-23.4385,-78.8221,547.9,0.3441,0.3699,16.62,72.39,267.05,215,8,2022,10.309
2022-08-04,-50.2897,-117.5414,464.5,0.3396,0.3374,46.95,64.79,173.8,216,8,2022,0.061
2022-08-05,-11.6424,-43.2895,337.2,0.213,0.3309,22.76,48.41,245.93,217,8,2022,20.04
2022-08-06,-39.1771,108.5205,112.6,0.3988,0.2892,48.63,56.14,207.27,218,8,2022,8.358
2022-08-07,23.3941,-38.8463,3.5,0.139,0.2631,17.18,56.73,244.02,219,8,2022,13.922
2022-08-08,-18.468,90.2771,840.3,0.2572,0.4063,51.76,56.48,207.14,220,8,2022,10.168
2022-08-09,57.0732,-134.8249,38.5,0.2446,0.3296,16.9,67.9,256.54,221,8,2022,-2.795
2022-08-10,16.9166,98.1977,22.6,0.244,0.3046,40.6,56.11,215.27,222,8,2022,11.221
2022-08-11,38.6977,-94.704,330.3,0.2295,0.3609,3.2,47.96,270.76,223,8,2022,10.11
2022-08-12,-44.097,63.8615,574.2,0.463,0.3169,45.51,63.46,228.08,224,8,2022,-2.666
2022-08-13,43.4417,23.6814,243.3,0.1877,0.3082,56.91,58.29,192.29,225,8,2022,1.485
2022-08-14,50.7309,154.4921,766.5,0.5038,0.3362,42.89,80.15,204.92,226,8,2022,-4.023
2022-08-15,-1.5526,-40.5639,512.4,0.3363,0.3166,23.89,59.41,218.15,227,8,2022,21.595
2022-08-16,12.7504,-156.1805,571.3,0.2956,0.3358,50.97,75.49,208.64,228,8,2022,11.393
2022-08-17,31.7772,-173.104,88.2,0.3179,0.3473,57.02,53.33,189.19,229,8,2022,8.168
2022-08-18,-39.0194,117.6691,75.3,0.5124,0.3098,53.48,53.39,211.32,230,8,2022,7.123
2022-08-19,0.3079,8.9048,491.7,0.1788,0.3944,33.63,45.0,220.03,231,8,2022,22.016
2022-08-20,-12.1604,99.0879,749.9,0.1605,0.4536,46.78,63.85,161.77,232,8,2022,13.889
2022-08-21,-42.4351,-95.6068,1319.6,0.1697,0.2967,30.49,61.16,183.43,233,8,2022,-4.378
2022-08-22,-15.8959,-55.7699,512.4,0.2674,0.2783,20.39,49.84,250.49,234,8,2022,14.904
2022-08-23,-51.8193,-169.1626,359.6,0.0541,0.2226,30.44,51.08,202.95,235,8,2022,-4.835
2022-08-24,-56.9026,166.1372,772.6,0.2185,0.3076,32.59,41.09,218.27,236,8,2022,-5.305
2022-08-25,-43.78,60.4324,1237.5,0.4001,0.304,45.85,31.32,194.08,237,8,2022,-1.04
2022-08-26,55.5738,155.9538,648.3,0.2272,0.3295,52.95,62.0,175.09,238,8,2022,-9.243
2022-08-27,5.9435,-84.4213,679.5,0.2228,0.3797,0.36,56.49,260.6,239,8,2022,18.558
2022-08-28,55.8987,40.1269,352.3,0.1439,0.24,67.81,57.7,137.94,240,8,2022,-8.75
2022-08-29,-8.1003,64.26,243.4,0.3357,0.2846,50.01,49.06,186.28,241,8,2022,18.62
2022-08-30,-22.5821,-65.6821,109.7,0.1539,0.3829,19.53,77.83,219.21,242,8,2022,11.423
2022-08-31,0.737,125.3193,30.4,0.4261,0.386,36.26,63.03,198.53,243,8,2022,22.963
2022-09-01,-7.2586,160.9781,25.2,0.4314,0.3582,46.33,73.59,183.68,244,9,2022,16.685
2022-09-02,-47.3202,138.5478,240.2,0.2299,0.2565,48.32,46.45,179.16,245,9,2022,-3.816
2022-09-03,16.8992,86.0641,269.7,0.2285,0.4008,59.2,58.62,187.77,246,9,2022,8.122
2022-09-04,-34.0754,-80.1127,373.9,0.3175,0.4247,42.37,63.66,190.4,247,9,2022,3.425
2022-09-05,14.3506,-78.6182,376.4,0.3357,0.395,23.06,64.34,243.0,248,9,2022,18.86
2022-09-06,18.0241,166.8097,285.5,0.1417,0.3373,32.64,60.1,238.25,249,9,2022,9.973
2022-09-07,-41.757,-176.2976,358.8,0.147,0.3548,28.04,62.5,229.72,250,9,2022,0.56
2022-09-08,-52.638,77.778,91.1,0.0515,0.2657,68.47,48.36,161.48,251,9,2022,-7.018
2022-09-09,33.6914,74.2486,1530.7,0.2452,0.4189,78.73,43.92,142.83,252,9,2022,-8.945
2022-09-10,-4.8239,44.1682,844.0,0.2856,0.394,58.16,54.19,184.86,253,9,2022,10.076
2022-09-11,-53.0203,176.4392,197.8,0.0426,0.2466,51.57,60.2,177.06,254,9,2022,-11.624
2022-09-12,59.384,-67.7234,393.1,0.1212,0.3073,30.64,57.25,225.74,255,9,2022,-5.216
2022-09-13,-53.0663,-57.6101,56.8,0.0395,0.359,44.4,47.21,197.81,256,9,2022,-10.501
2022-09-14,23.4042,-151.5818,105.8,0.1145,0.3652,1.24,47.53,243.85,257,9,2022,10.558
2022-09-15,58.0415,-20.5927,236.0,0.2192,0.3126,42.97,38.7,204.94,258,9,2022,-9.172
2022-09-16,-31.2984,-86.0225,472.9,0.1219,0.3127,34.8,63.52,201.73,259,9,2022,0.011
2022-09-17,-42.9301,-56.3808,27.4,0.1517,0.385,3.26,70.9,244.55,260,9,2022,4.253
2022-09-18,-45.4338,120.4458,687.1,0.0148,0.3202,43.96,58.43,175.84,261,9,2022,-6.049
2022-09-19,-23.607,156.7744,697.5,0.2166,0.2767,35.13,56.94,202.08,262,9,2022,3.064
2022-09-20,-47.8745,-113.1361,849.6,0.1679,0.3303,10.68,29.28,254.8,263,9,2022,-4.314
2022-09-21,23.0594,-45.8968,41.0,0.1235,0.4351,18.41,51.59,241.17,264,9,2022,7.794
2022-09-22,-52.525,154.307,490.1,0.1455,0.3208,52.31,57.26,179.14,265,9,2022,-8.443
2022-09-23,1.1307,-157.749,553.0,0.2208,0.4855,45.41,57.48,194.57,266,9,2022,14.439
2022-09-24,59.6036,-146.7502,110.3,0.0712,0.3468,45.25,57.54,207.82,267,9,2022,-4.372
2022-09-25,37.6764,-121.3952,8.7,0.0331,0.385,10.36,64.22,231.77,268,9,2022,-2.373
2022-09-26,13.8263,34.2766,943.8,0.3787,0.3887,38.59,53.53,170.06,269,9,2022,7.652
2022-09-27,-23.2496,-125.83,391.0,0.1292,0.3841,43.52,57.93,210.9,270,9,2022,4.817
2022-09-28,14.8675,168.5075,554.4,0.1874,0.3816,53.69,49.04,158.97,271,9,2022,10.488
2022-09-29,3.245,-19.1828,28.8,0.3011,0.3846,34.67,75.41,184.23,272,9,2022,17.151
2022-09-30,-8.87,0.5465,187.7,0.5517,0.4247,47.29,63.91,143.15,273,9,2022,14.856
2022-10-01,-44.3148,-91.2029,72.2,0.0471,0.3105,19.56,46.55,232.09,274,10,2022,1.486
2022-10-02,46.3925,-10.4543,250.4,0.214,0.2996,44.24,52.81,151.22,275,10,2022,-5.733
2022-10-03,-6.0258,58.2889,125.7,0.1289,0.3429,51.97,57.21,157.08,276,10,2022,17.124
2022-10-04,-36.6453,90.4238,296.1,0.1268,0.4725,64.03,68.03,165.8,277,10,2022,-1.083
2022-10-05,-15.8689,91.3925,375.4,0.1249,0.4204,37.34,56.44,208.61,278,10,2022,11.408
2022-10-06,-10.3044,28.0408,148.0,0.087,0.4122,39.09,57.66,178.62,279,10,2022,15.408
2022-10-07,39.3045,145.5695,568.4,0.1749,0.3126,41.15,42.49,185.9,280,10,2022,0.198
2022-10-08,28.0337,114.2668,541.5,0.043,0.4126,52.62,60.59,154.11,281,10,2022,4.156
2022-10-09,32.3166,92.5373,143.2,0.2821,0.3697,46.08,56.97,170.52,282,10,2022,4.29
2022-10-10,-58.6762,-159.982,107.1,0.1611,0.3377,25.15,60.62,218.07,283,10,2022,-7.695
2022-10-11,-10.0615,-177.5239,111.0,0.2452,0.3467,16.42,78.04,216.44,284,10,2022,14.092
2022-10-12,-2.2387,-103.519,150.7,0.1587,0.4052,28.78,66.0,203.29,285,10,2022,16.618
2022-10-13,-57.6969,58.8685,557.8,0.1232,0.3072,55.88,37.81,137.74,286,10,2022,-11.455
2022-10-14,-28.8224,-31.9689,671.3,0.2239,0.3398,3.83,36.71,268.56,287,10,2022,11.178
2022-10-15,31.2348,-35.1337,101.4,0.0778,0.4112,15.97,59.39,238.12,288,10,2022,6.043
2022-10-16,-43.5468,138.4513,161.4,0.1467,0.2782,58.31,48.39,180.2,289,10,2022,-1.005
2022-10-17,4.2372,142.4026,407.1,0.1251,0.4222,44.06,62.88,212.56,290,10,2022,14.78
2022-10-18,-34.1758,147.3031,29.4,0.1065,0.403,40.35,62.11,175.62,291,10,2022,9.866
2022-10-19,-58.5455,-67.0039,92.7,0.0,0.2805,20.47,60.26,214.0,292,10,2022,-9.531
2022-10-20,-31.0558,68.7801,830.1,0.3356,0.3306,63.8,47.19,119.83,293,10,2022,-2.058
2022-10-21,57.1049,-82.2121,630.8,0.1033,0.3155,0.0,70.02,315.21,294,10,2022,-10.599
2022-10-22,36.1845,-111.3805,363.2,0.3165,0.3773,29.63,89.31,206.5,295,10,2022,-0.719
2022-10-23,55.1492,-113.5323,208.8,0.2854,0.322,9.66,59.79,259.34,296,10,2022,-2.615
2022-10-24,-1.4575,-56.8413,384.6,0.0947,0.41,22.99,59.66,196.58,297,10,2022,15.54
2022-10-25,-46.8317,-25.2153,725.1,0.0849,0.4321,30.95,51.8,227.84,298,10,2022,-6.55
2022-10-26,5.7551,119.1417,149.7,0.483,0.3602,49.56,64.82,219.64,299,10,2022,17.648
2022-10-27,-5.4747,-136.8392,840.4,0.4043,0.2988,10.96,47.16,239.73,300,10,2022,15.85
2022-10-28,41.3228,84.5733,817.1,0.2039,0.392,55.63,40.97,152.34,301,10,2022,-2.814
2022-10-29,-48.2301,11.3238,965.5,0.2266,0.4227,68.31,38.69,150.47,302,10,2022,-5.318
2022-10-30,-1.4111,-76.3397,422.1,0.1736,0.4012,0.14,61.19,214.43,303,10,2022,20.492
2022-10-31,-41.9942,-2.5849,535.0,0.2568,0.2925,64.48,51.91,159.81,304,10,2022,0.156
2022-11-01,-21.0389,-72.0209,865.7,0.1634,0.3643,17.08,24.5,250.56,305,11,2022,13.103
2022-11-02,28.4828,34.5895,479.0,0.0291,0.3064,51.88,57.85,181.23,306,11,2022,4.519
2022-11-03,-2.8778,-23.8162,99.5,0.1149,0.4084,15.62,60.42,232.67,307,11,2022,19.317
2022-11-04,-14.8934,-120.814,120.6,0.2488,0.3032,11.25,76.63,255.76,308,11,2022,13.143
2022-11-05,-12.6628,-138.0301,395.4,0.1374,0.3555,19.08,60.55,246.37,309,11,2022,13.347
2022-11-06,-4.8664,16.8104,216.2,0.2488,0.3214,30.1,46.95,185.58,310,11,2022,18.176
2022-11-07,34.202,144.8687,242.7,0.1342,0.356,48.38,36.75,191.4,311,11,2022,7.217
2022-11-08,47.0502,-56.1752,738.6,0.1519,0.3127,17.28,44.76,283.37,312,11,2022,0.351
2022-11-09,54.6402,83.88,576.5,0.3084,0.3268,87.65,51.27,101.26,313,11,2022,-7.187
2022-11-10,34.4284,57.1181,913.8,0.2757,0.3466,39.31,61.24,203.45,314,11,2022,-1.797
2022-11-11,-22.1512,155.3598,748.9,0.2634,0.3064,49.88,53.95,230.64,315,11,2022,12.055
